hidden_size_50.0,hidden_size_100.0,hidden_size_150.0,hidden_size_200.0
1.6683033752441403,1.484557800292969,1.4237167358398437,1.3514944458007812
1.6720370483398437,1.4894203186035155,1.4028488159179688,1.4059274291992188
1.6883575439453125,1.5029058837890623,1.389192352294922,1.4174349975585938
1.680402069091797,1.5040682983398437,1.3996629333496091,1.3952046203613282
1.6534519958496094,1.4938053894042969,1.3974311828613282,1.4022422790527345
1.6557765197753906,1.5092787170410156,1.412729187011719,1.4051177978515625
1.6696759033203126,1.4698646545410157,1.4128878784179688,1.4332882690429687
1.6810914611816403,1.4624037170410156,1.3832679748535155,1.410028076171875
1.6692630004882814,1.490208282470703,1.3878453063964844,1.3677543640136718
1.6874742126464843,1.495577850341797,1.3899598693847657,1.4018424987792968
1.6320108032226563,1.5035295104980468,1.3993318176269531,1.3824856567382813
1.673463134765625,1.482700958251953,1.3850773620605468,1.408907470703125
1.6617095947265623,1.4783390808105468,1.3920877075195313,1.396437530517578
1.6730645751953126,1.517042694091797,1.3752569580078124,1.3858660888671874
1.6945542907714843,1.4916363525390626,1.3839321899414063,1.3642205810546875
1.6760261535644532,1.480224914550781,1.4081968688964843,1.3822193908691407
1.649526824951172,1.5036611938476565,1.4089657592773437,1.3775959777832032
1.6521446228027343,1.479031982421875,1.3861402893066406,1.3717765808105469
1.6758638000488282,1.4846931457519532,1.3673789978027344,1.3890211486816406
1.6377740478515626,1.473484649658203,1.387700653076172,1.3412826538085938
1.6718707275390623,1.497786102294922,1.4068475341796876,1.3570187377929688
1.6752037048339845,1.4860385131835938,1.4017369079589843,1.4087826538085937
1.654786376953125,1.4694825744628903,1.3760025024414062,1.4062303161621095
1.6441098022460938,1.480505523681641,1.3876986694335938,1.3630091857910156
1.649987640380859,1.4797908020019532,1.3976768493652345,1.3864483642578125
1.704218292236328,1.4865533447265624,1.379998779296875,1.3976695251464843
1.6517677307128906,1.4611399841308594,1.3854730224609375,1.404872283935547
1.6835284423828123,1.4830714416503907,1.4079161071777344,1.3822854614257813
1.6827223205566406,1.5076182556152344,1.3770619201660157,1.3849374389648437
1.6438294982910155,1.473624725341797,1.3832415771484374,1.4096255493164063
1.6658828735351563,1.4768748474121094,1.4178994750976563,1.3604266357421875
1.6760093688964843,1.478045654296875,1.380904998779297,1.3786663818359375
1.6602037048339844,1.4768058776855468,1.401200714111328,1.339600830078125
1.626683349609375,1.476016082763672,1.3855477905273437,1.39154541015625
1.6739141845703125,1.4513983154296874,1.372463531494141,1.3552420043945312
1.6882431030273437,1.472087860107422,1.3842633056640623,1.3786459350585938
1.6609339904785156,1.4910220336914062,1.3739141845703124,1.3714987182617187
1.6720889282226563,1.48771240234375,1.3750991821289062,1.3984260559082031
1.6512461853027345,1.490595703125,1.397823486328125,1.4063520812988282
1.6378707885742188,1.499572296142578,1.3941830444335936,1.3883259582519532
1.6572377014160156,1.4765550231933593,1.3822169494628906,1.3950669860839844
1.628959197998047,1.49496826171875,1.3768560791015625,1.3749635314941406
1.6676466369628906,1.4934658813476562,1.3650062561035157,1.38328125
1.669856719970703,1.450065155029297,1.377965087890625,1.3737652587890625
1.6652853393554687,1.4656159973144531,1.3587063598632811,1.370225372314453
1.6483319091796875,1.4551966857910157,1.374045867919922,1.3920751953125
1.6316253662109377,1.4914167785644532,1.372547607421875,1.3451004028320312
1.6670091247558594,1.459341125488281,1.3866395568847656,1.3740830993652344
1.6791334533691409,1.4630223083496094,1.3775201416015626,1.3655497741699218
1.6581301879882813,1.4623933410644532,1.3783213806152343,1.3935354614257813
1.6729576110839843,1.480034637451172,1.3914688110351563,1.3869668579101562
1.6804197692871097,1.4504168701171876,1.397119598388672,1.4157872009277344
1.6720542907714844,1.4756527709960938,1.3765675354003906,1.4131141662597657
1.667408447265625,1.475029754638672,1.374036102294922,1.3874032592773438
1.6768623352050782,1.442044372558594,1.38156982421875,1.3404716491699218
1.651724090576172,1.4716944885253906,1.38302734375,1.3750863647460938
1.6651901245117189,1.4855947875976565,1.3746791076660156,1.3952264404296875
1.670517120361328,1.4821376037597656,1.373521270751953,1.388548583984375
1.6458116149902344,1.4888949584960938,1.3788154602050782,1.3771240234375
1.6408485412597655,1.473219451904297,1.3910955810546874,1.3840394592285157
1.6474545288085938,1.500401153564453,1.3771609497070312,1.3755938720703125
1.7032089233398438,1.4590371704101563,1.3644209289550782,1.3769735717773437
1.6390168762207031,1.4883587646484375,1.3650962829589843,1.3644911193847655
1.6363490295410157,1.4849609375,1.4199913024902344,1.3490370178222657
1.6403413391113282,1.4440090942382813,1.36961669921875,1.3872935485839843
1.6331396484375,1.4659622192382813,1.3687167358398438,1.3773370361328126
1.663273162841797,1.4524754333496093,1.3699324035644531,1.3704835510253905
1.6319973754882813,1.4767741394042968,1.3587596130371091,1.3756813049316405
1.6390817260742188,1.4689947509765624,1.361360321044922,1.3902520751953125
1.6438528442382812,1.4756861877441407,1.3845320129394532,1.3980970764160157
1.6263201904296876,1.4688827514648437,1.3938902282714845,1.3555145263671875
1.6448431396484375,1.4617359924316409,1.3694793701171877,1.37529296875
1.624389190673828,1.46360595703125,1.410303497314453,1.3922622680664063
1.623585205078125,1.4683702087402344,1.4018226623535155,1.3605128479003907
1.6481094360351562,1.4482958984375,1.3767869567871094,1.3607540893554688
1.6396351623535157,1.4589730834960937,1.3732655334472657,1.3502964782714844
1.6415362548828123,1.4659402465820313,1.3667945861816406,1.3680059814453125
1.6365399169921877,1.4867481994628906,1.4054202270507812,1.3525247192382812
1.6321690368652344,1.4550741577148438,1.4092674255371094,1.3892007446289063
1.6410781860351562,1.4692738342285157,1.3440272521972656,1.3863465881347656
1.649720458984375,1.4939488220214845,1.3727671813964843,1.378931427001953
1.653631134033203,1.461383972167969,1.3583905029296874,1.3794818115234375
1.6383438110351562,1.480211181640625,1.3747390747070312,1.3472918701171874
1.6691146850585938,1.471625518798828,1.3815798950195313,1.3630242919921876
1.6532890319824218,1.4853369140625,1.3771873474121097,1.3801492309570313
1.654383087158203,1.458357696533203,1.3676123046875,1.3715045166015625
1.639825897216797,1.4591065979003903,1.388813171386719,1.3606329345703125
1.6455819702148438,1.4540998840332031,1.3701522827148438,1.3708457946777344
1.6625140380859376,1.4487750244140625,1.378431854248047,1.3539683532714843
1.6442514038085938,1.4439169311523437,1.3585708618164063,1.3580821228027344
1.6276518249511718,1.4593240356445312,1.3718421936035157,1.356653289794922
1.620108642578125,1.467731628417969,1.3962226867675782,1.351597442626953
1.6511293029785157,1.459194488525391,1.39857421875,1.3852569580078125
1.6751058959960938,1.4682070922851562,1.3926466369628907,1.394610595703125
1.6436199951171877,1.4785739135742189,1.3871266174316406,1.3758229064941405
1.676645050048828,1.429419708251953,1.3748814392089843,1.3761866760253907
1.6538807678222656,1.4358740234375,1.3656356811523438,1.383376922607422
1.6732469177246094,1.4796577453613282,1.3719021606445312,1.3776675415039064
1.6751071166992189,1.4537799072265625,1.3903399658203126,1.3579998779296876
1.616499481201172,1.470187225341797,1.3812225341796875,1.3630908203125
1.6186024475097656,1.4771487426757812,1.3538458251953125,1.3716395568847657
1.6691452026367188,1.465314178466797,1.3630880737304687,1.3697610473632813
1.664876708984375,1.4369158935546875,1.3738032531738282,1.3782704162597657
1.6590576171875,1.458661346435547,1.3661480712890626,1.3667884826660157
1.6420870971679689,1.4393898010253907,1.3570953369140626,1.3562716674804687
1.6374075317382812,1.460744934082031,1.3669125366210937,1.3667790222167968
1.6210130310058597,1.495172119140625,1.3823756408691406,1.361040802001953
1.644094543457031,1.4481813049316403,1.3846467590332032,1.3494888305664063
1.638029327392578,1.4181797790527344,1.3527479553222657,1.3840016174316405
1.6018450927734376,1.4321470642089844,1.380214385986328,1.3502899169921876
1.6259757995605468,1.433634033203125,1.3943968200683594,1.3771038818359376
1.6268177795410157,1.4302874755859376,1.355872344970703,1.349007568359375
1.651218109130859,1.4342779541015624,1.3654554748535157,1.3710272216796875
1.6644375610351565,1.4677247619628906,1.3614768981933594,1.3688420104980468
1.6215902709960937,1.4952882385253907,1.3856626892089845,1.3400439453125
1.6399957275390624,1.47687255859375,1.4016128540039063,1.354488067626953
1.6363212585449218,1.4436724853515626,1.3606184387207032,1.3742570495605468
1.646510467529297,1.4497772216796876,1.3717324829101565,1.3450804138183594
1.630060577392578,1.4903173828125,1.385103759765625,1.3623968505859374
1.6393026733398437,1.451364440917969,1.3607533264160157,1.3668826293945313
1.618194580078125,1.470865478515625,1.3691984558105468,1.3328089904785156
1.6681214904785155,1.446203155517578,1.3535140991210937,1.34502197265625
1.6414297485351563,1.4284193420410156,1.3540380859375,1.3561306762695313
1.6162637329101563,1.4725457763671874,1.38849853515625,1.3836737060546875
1.6165109252929688,1.4463104248046874,1.3666871643066407,1.3710853576660156
1.6083590698242187,1.4526596069335938,1.3522042846679687,1.3736561584472655
1.633564147949219,1.4957675170898437,1.3854362487792968,1.3632676696777344
1.6460342407226562,1.4263963317871091,1.354284210205078,1.3781605529785157
1.633115234375,1.433529052734375,1.3826095581054687,1.3182814025878906
1.6247451782226563,1.48215087890625,1.3674465942382812,1.3459849548339844
1.621200714111328,1.4321209716796874,1.35655517578125,1.3567665100097657
1.6187678527832032,1.4473434448242188,1.3306695556640624,1.3429476928710937
1.6327610778808594,1.4566950988769531,1.3540968322753906,1.3579820251464845
1.6369573974609375,1.4716810607910156,1.3703826904296874,1.384568328857422
1.643588104248047,1.4468846130371094,1.4020179748535155,1.3519015502929688
1.6171054077148437,1.4788526916503906,1.3561032104492188,1.3507833862304688
1.6246090698242188,1.462589111328125,1.3897352600097657,1.3550149536132812
1.656996307373047,1.4549873352050782,1.390737609863281,1.3746060180664061
1.6330722045898438,1.437004852294922,1.3579135131835938,1.3655805969238282
1.6028280639648438,1.47063232421875,1.3959947204589844,1.3611274719238282
1.637495880126953,1.4740652465820312,1.347887725830078,1.351405487060547
1.63984130859375,1.4638093566894532,1.3564129638671876,1.3552484130859375
1.6352964782714845,1.4535166931152343,1.3696783447265626,1.3687158203125
1.6193302917480468,1.4456167602539065,1.3594667053222655,1.372637939453125
1.634882354736328,1.4409782409667968,1.372258758544922,1.3868023681640624
1.6360227966308594,1.440833740234375,1.3381378173828125,1.382777862548828
1.6127781677246094,1.4597100830078125,1.350574951171875,1.3880902099609376
1.6238165283203123,1.4399111938476563,1.3692813110351565,1.3789152526855468
1.591937255859375,1.4824305725097655,1.3554991149902345,1.3610171508789062
1.6283256530761718,1.466807861328125,1.3422883605957032,1.3318734741210938
1.6214222717285156,1.4202854919433594,1.373695068359375,1.3812991333007814
1.6371920776367188,1.458529052734375,1.3597639465332032,1.3550770568847657
1.633272705078125,1.432008056640625,1.3802088928222656,1.3567842102050782
1.6201626586914062,1.457138214111328,1.3739613342285155,1.351514892578125
1.6389982604980469,1.4689045715332032,1.3644969177246091,1.3691006469726563
1.6351828002929687,1.445407562255859,1.3549476623535155,1.3781300354003907
1.6456500244140626,1.4851597595214845,1.376380157470703,1.35468017578125
1.6297178649902344,1.4568891906738282,1.3851043701171877,1.361405792236328
1.6037351989746094,1.4522579956054686,1.3631997680664063,1.3643196105957032
1.6333274841308594,1.4376881408691409,1.4020173645019531,1.3954388427734374
1.6401376342773435,1.472628631591797,1.347996368408203,1.3787220764160155
1.628194580078125,1.4322724914550782,1.3626609802246097,1.3482498168945312
1.6000355529785155,1.4431613159179688,1.3763961791992188,1.3550840759277343
1.6092929077148437,1.4569525146484374,1.3571476745605469,1.3546647644042968
1.6529603576660157,1.4638072204589845,1.338988800048828,1.3689358520507813
1.5824842834472657,1.4395436096191403,1.3489593505859374,1.3570947265625
1.6441580200195312,1.4167941284179688,1.3610520935058594,1.3460861206054688
1.6204104614257813,1.464061279296875,1.381744384765625,1.3380914306640626
1.624291839599609,1.462794952392578,1.3729541015625,1.3333644104003906
1.6161599731445313,1.4504393005371097,1.375661926269531,1.3558493041992188
1.5860693359375,1.4598387145996097,1.3833914184570313,1.36140625
1.6401911926269532,1.439345550537109,1.3638079833984376,1.334983367919922
1.6156871032714843,1.4736215209960937,1.3489353942871094,1.3500350952148437
1.6243206787109374,1.4288084411621094,1.3401280212402344,1.3541342163085937
1.6207017517089843,1.4430781555175782,1.3507022094726562,1.3750723266601563
1.6150059509277344,1.4412542724609374,1.3294662475585937,1.3766184997558595
1.6211685180664062,1.4562899780273435,1.347872619628906,1.4004196166992187
1.6055279541015626,1.444605712890625,1.3616651916503906,1.3464205932617188
1.60798828125,1.4369293212890626,1.3578425598144532,1.3447671508789063
1.6220652770996091,1.4402127075195312,1.379833984375,1.3467823791503906
1.6191595458984376,1.4489181518554688,1.346327362060547,1.3466801452636719
1.6136039733886718,1.4499549865722656,1.3473593139648437,1.3435942077636718
1.639968109130859,1.4242784118652343,1.3621238708496093,1.3379037475585938
1.6275350952148435,1.4476992797851562,1.347690277099609,1.3708192443847655
1.6214907836914063,1.4280136108398438,1.3721803283691407,1.3703904724121094
1.6203533935546874,1.459385223388672,1.3485699462890626,1.3470649719238281
1.6272850036621094,1.4390544128417968,1.379817352294922,1.358059844970703
1.5975823974609376,1.43306884765625,1.3478886413574218,1.3372402954101563
1.6366001892089843,1.4395327758789065,1.3566029357910157,1.366339111328125
1.6514120483398438,1.4428546142578125,1.3468051147460938,1.3126795959472657
1.6229286193847656,1.460230712890625,1.333539276123047,1.383248291015625
1.6399234008789063,1.4440463256835938,1.3629035949707031,1.3667530822753906
1.6241001892089844,1.44942626953125,1.3610572814941406,1.3707279968261719
1.62222900390625,1.4520709228515625,1.362191162109375,1.3802627563476562
1.6349800109863282,1.4581658935546875,1.3442073059082031,1.3619883728027344
1.6118116760253909,1.4323554992675782,1.3389602661132811,1.3134883117675782
1.590097351074219,1.4775540161132812,1.392294921875,1.3518536376953125
1.6190107727050782,1.4660130310058594,1.3254608154296874,1.334102783203125
1.6168757629394532,1.4498243713378909,1.3653936767578123,1.342089385986328
1.5870582580566406,1.467328338623047,1.3253488159179687,1.3838275146484376
1.60342529296875,1.4441006469726565,1.3299868774414063,1.3762594604492187
1.6193309020996094,1.4796238708496094,1.3449717712402345,1.343292236328125
1.6385675048828126,1.45083740234375,1.348567657470703,1.3382171630859374
1.6274789428710938,1.4358969116210938,1.3532456970214843,1.3357431030273437
1.5828268432617187,1.4738150024414065,1.3383561706542968,1.3645669555664062
1.5985528564453124,1.4416653442382812,1.3508995056152344,1.3488348388671876
1.6088113403320312,1.438467102050781,1.3304969787597656,1.3546286010742188
1.6015617370605468,1.445419464111328,1.3338197326660155,1.3316470336914064
1.5995375061035155,1.4561997985839843,1.3609300231933594,1.358115234375
1.6090101623535156,1.4533560180664062,1.3409747314453124,1.3455911254882813
1.6011119079589844,1.4409822082519532,1.3755290222167968,1.3280873107910156
1.6169810485839844,1.4307937622070312,1.3515869140625,1.3694044494628905
1.5817822265625,1.4464645385742188,1.3418145751953126,1.3408941650390624
1.6321543884277343,1.4435028076171874,1.3612049865722655,1.3461604309082031
1.6182012939453123,1.466514129638672,1.3346121215820312,1.345164794921875
1.6037942504882812,1.4148922729492188,1.3741799926757812,1.3654899597167969
1.6219390869140624,1.433304901123047,1.3381796264648438,1.3500794982910156
1.5793731689453123,1.4412724304199218,1.3163865661621097,1.3798751831054688
1.589035186767578,1.4296417236328125,1.3376451110839844,1.338359375
1.597909698486328,1.4445651245117188,1.3375341796875,1.3739102172851563
1.5828794860839843,1.4493692016601565,1.332869873046875,1.3520887756347657
1.6092938232421874,1.461078796386719,1.3560867309570312,1.36975341796875
1.591914520263672,1.4194944763183597,1.3136468505859376,1.3562638854980469
1.6008836364746093,1.452720947265625,1.330853271484375,1.3593211364746094
1.595452880859375,1.4609939575195312,1.3160935974121093,1.3448989868164063
1.5873092651367189,1.4358689880371094,1.3529753112792968,1.3522215270996094
1.6130027770996094,1.46258056640625,1.352836151123047,1.369136199951172
1.6044412231445313,1.4433018493652343,1.3498854064941406,1.3683088684082032
1.5952117919921875,1.4365254211425782,1.371650390625,1.3391012573242187
1.6069355773925782,1.4282249450683593,1.336457977294922,1.3596257019042968
1.653642578125,1.4520089721679688,1.355545196533203,1.3506182861328124
1.5933050537109374,1.422348175048828,1.3287200927734375,1.3601191711425782
1.602088623046875,1.4342996215820312,1.3437103271484374,1.3595042419433594
1.6060997009277345,1.4188568115234377,1.350082550048828,1.361395263671875
1.5935214233398438,1.4271437072753903,1.3742182922363282,1.361485137939453
1.611436767578125,1.4345596313476563,1.3397035217285156,1.356153564453125
1.5870907592773438,1.4112904357910157,1.3086016845703126,1.3463021850585937
1.6248866271972655,1.4321475219726565,1.3535661315917968,1.352384033203125
1.5980012512207031,1.4335122680664063,1.3499862670898437,1.3308915710449218
1.5876577758789063,1.4484640502929689,1.3484315490722656,1.3809202575683595
1.6379476928710937,1.4427610778808593,1.372886199951172,1.388026885986328
1.633213348388672,1.4465481567382812,1.3411080932617188,1.364585418701172
1.5881910705566409,1.4452964782714843,1.3427351379394532,1.3538946533203124
1.6168705749511718,1.4328498840332031,1.351928405761719,1.3483259582519531
1.625436706542969,1.4355520629882812,1.334285888671875,1.357659912109375
1.6150813293457031,1.418666534423828,1.379552459716797,1.356533203125
1.5955502319335937,1.4496636962890626,1.342716522216797,1.3708096313476563
1.5752609252929688,1.4455863952636718,1.336612548828125,1.3122592163085938
1.6050531005859374,1.4353419494628907,1.3446559143066406,1.3506556701660157
1.6187763977050782,1.4358303833007813,1.3485931396484374,1.3265887451171876
1.6234019470214844,1.4322904968261718,1.354192657470703,1.3427195739746094
1.6219015502929688,1.4220704650878906,1.348192138671875,1.3647508239746093
1.5872581481933594,1.4343161010742187,1.3518879699707032,1.355912628173828
1.6116212463378907,1.4409552001953123,1.3290303039550782,1.3458653259277344
1.6051570129394532,1.418993682861328,1.351167449951172,1.348753662109375
1.5973822021484374,1.444541015625,1.3469017028808594,1.3334117126464844
1.601845703125,1.4284359741210937,1.3306883239746097,1.3478707885742187
1.5941673278808597,1.41296630859375,1.3910745239257811,1.3428179931640625
1.6119480895996094,1.426270751953125,1.3442752075195312,1.3308943176269532
1.604902801513672,1.4335035705566406,1.3376901245117188,1.3434373474121093
1.5989122009277343,1.4248106384277344,1.3059262084960936,1.3422006225585938
1.6030552673339844,1.4334613037109376,1.340457763671875,1.3259564208984376
1.6014581298828126,1.4426564025878903,1.3578359985351562,1.3489016723632812
1.6043951416015625,1.441387176513672,1.351289520263672,1.355262451171875
1.6486741638183593,1.448479461669922,1.333081512451172,1.354906005859375
1.604659423828125,1.446400146484375,1.340041046142578,1.3284323120117187
1.600078582763672,1.4223667907714843,1.3377301025390624,1.3273060607910157
1.6093989562988282,1.4113818359375,1.34553955078125,1.3753744506835937
1.6137809753417969,1.425613250732422,1.323203125,1.347509307861328
1.6052583312988282,1.4201821899414062,1.3526609802246097,1.3512168884277345
1.6312669372558597,1.415724334716797,1.353986053466797,1.3371224975585938
1.5724781799316403,1.4324844360351563,1.3413377380371094,1.3487693786621093
1.5987959289550782,1.4086407470703124,1.3512977600097655,1.321189422607422
1.5834245300292968,1.43088134765625,1.3482652282714844,1.3566629028320312
1.6177490234375,1.4269538879394532,1.315901641845703,1.3606625366210938
1.6293855285644532,1.4147412109375,1.368778533935547,1.3724375915527345
1.6265023803710938,1.4344430541992188,1.330021514892578,1.3544607543945313
1.5799955749511718,1.4155113220214843,1.3420997619628907,1.3446157836914063
1.5963957214355469,1.4299905395507813,1.3612580871582032,1.3127200317382812
1.600455322265625,1.4248960876464845,1.3542703247070311,1.3632078552246094
1.593591156005859,1.44532958984375,1.346983642578125,1.3325619506835937
1.6115966796875,1.4200967407226563,1.3535287475585938,1.367529296875
1.6018075561523435,1.443516387939453,1.3638600158691403,1.3571772766113281
1.5888078308105469,1.4243301391601562,1.3328109741210938,1.3369441223144531
1.6208668518066407,1.404466552734375,1.3281092834472656,1.34774169921875
1.5994651794433594,1.455388946533203,1.3545848083496097,1.33880859375
1.5959347534179686,1.4435240173339845,1.3265791320800782,1.32947265625
1.6276985168457032,1.4231698608398438,1.3464784240722656,1.33429931640625
1.569196014404297,1.4201437377929689,1.3517530822753907,1.3433999633789062
1.5932594299316407,1.4272859191894531,1.362107086181641,1.3358462524414063
1.603000946044922,1.4335552978515624,1.350914306640625,1.3391439819335937
1.5944461059570312,1.4460621643066407,1.3562026977539063,1.3510003662109376
1.5987753295898437,1.4324761962890624,1.3677810668945312,1.3454026794433593
1.6310140991210935,1.426317138671875,1.3331954956054688,1.3374140930175782
1.6044805908203126,1.421603088378906,1.3453143310546876,1.3294512939453125
1.5621730041503907,1.437384796142578,1.3497236633300782,1.3477825927734375
1.6328199768066407,1.426640625,1.3240924072265623,1.3375347900390624
1.6096971130371094,1.4416192626953126,1.3622930908203126,1.366105194091797
1.6022036743164063,1.421661376953125,1.3360752868652344,1.3596989440917968
1.5646292114257812,1.4346038818359377,1.3578987121582031,1.3545989990234375
1.6057794189453125,1.4139585876464844,1.348745574951172,1.3166464233398438
1.576861114501953,1.4126759338378907,1.3600144958496094,1.358129119873047
1.635335693359375,1.4079679870605468,1.356741027832031,1.3229025268554688
1.6014006042480469,1.431444091796875,1.3400941467285157,1.3372593688964844
1.5924787902832032,1.4185250854492188,1.3439913940429689,1.3371484375
1.570175018310547,1.4274581909179689,1.3378269958496094,1.3389767456054686
1.5778135681152343,1.4292367553710938,1.342374267578125,1.3240618896484375
1.5738404846191407,1.4063037109375,1.3508843994140625,1.3215817260742186
1.5939224243164063,1.4531657409667968,1.3334878540039063,1.3401551818847657
1.595516357421875,1.4202569580078126,1.3509309387207031,1.3393380737304688
1.5662303161621094,1.4205604553222655,1.3424789428710937,1.362282257080078
1.5927674865722656,1.4362791442871097,1.3283860778808594,1.3536729431152343
1.641405792236328,1.4127943420410156,1.358175048828125,1.3229707336425782
1.6024690246582032,1.433009796142578,1.3307698059082032,1.318679656982422
1.61098876953125,1.445410308837891,1.320156402587891,1.3548396301269532
1.596360015869141,1.42310302734375,1.3531259155273438,1.3477053833007813
1.5754634094238282,1.4200454711914063,1.3429917907714843,1.3528916931152344
1.5996223449707032,1.3945635986328124,1.340360870361328,1.3281808471679688
1.590723114013672,1.4347561645507811,1.3292169189453125,1.3344627380371095
1.60201416015625,1.4101844787597655,1.33822021484375,1.3546861267089845
1.6250656127929688,1.4372076416015624,1.33882568359375,1.3406709289550782
1.595382843017578,1.4545730590820312,1.350397186279297,1.3305702209472656
1.5993702697753909,1.410282440185547,1.3399887084960938,1.3171937561035156
1.5830278015136718,1.4215127563476562,1.3351864624023435,1.347581024169922
1.5839118957519531,1.4006517028808594,1.3353816223144532,1.3699972534179687
1.6019677734375,1.4229815673828126,1.3406430053710938,1.3447702026367188
1.598389129638672,1.4431275939941406,1.327346649169922,1.3172846984863282
1.611813507080078,1.420574188232422,1.3241615295410156,1.31600341796875
1.6021321105957032,1.4378758239746094,1.3500308227539062,1.3369488525390625
1.5819415283203124,1.4007540893554689,1.358932647705078,1.369122314453125
1.578605194091797,1.4341390991210938,1.3162989807128906,1.3616912841796875
1.6137039184570312,1.425322265625,1.3737564086914062,1.3354837036132812
1.6012696838378906,1.3897439575195312,1.353989715576172,1.3705775451660156
1.5858602905273438,1.4106320190429686,1.3825149536132812,1.3457252502441406
1.5727699279785157,1.4410401916503903,1.3462115478515626,1.3275347900390626
1.5974310302734376,1.4339898681640626,1.32204345703125,1.3257673645019532
1.602442626953125,1.4231109619140625,1.3038650512695311,1.3398927307128907
1.5761935424804687,1.4287530517578124,1.3219973754882812,1.3116389465332032
1.5845054626464845,1.4333555603027344,1.3125840759277343,1.351272735595703
1.5685728454589845,1.428339385986328,1.3710577392578125,1.3170407104492188
1.583003692626953,1.4329490661621094,1.348962860107422,1.3215994262695312
1.6107598876953124,1.386648406982422,1.3575782775878906,1.342791290283203
1.603532257080078,1.4157025146484374,1.3536598205566406,1.3109024047851563
1.5728909301757812,1.4360704040527343,1.3587911987304688,1.3405844116210937
1.5970426940917968,1.435043182373047,1.3217848205566407,1.3367803955078126
1.5797828674316403,1.4363534545898438,1.334744873046875,1.3429287719726561
1.5859979248046876,1.4165335083007813,1.3579119873046874,1.2926264953613282
1.5854295349121097,1.421740264892578,1.33271728515625,1.3427346801757813
1.61080810546875,1.397083740234375,1.353236846923828,1.3121354675292969
1.5958055114746097,1.44548095703125,1.3523504638671875,1.3216845703125
1.5960679626464844,1.424638214111328,1.3359074401855469,1.3466160583496094
1.5761225891113282,1.402973175048828,1.3404461669921874,1.336055450439453
1.5991249084472656,1.3873200988769532,1.3563504028320312,1.3141957092285157
1.5936264038085937,1.412292022705078,1.3534323120117189,1.3430740356445312
1.5784730529785156,1.438650360107422,1.3616537475585937,1.3253201293945311
1.642529296875,1.441206512451172,1.3464175415039064,1.3196246337890625
1.5705850219726565,1.436954345703125,1.3479081726074218,1.3544168090820312
1.5899183654785156,1.4199147033691406,1.3667355346679688,1.3783824157714843
1.5972085571289063,1.40510498046875,1.3365310668945312,1.3233250427246093
1.5953457641601565,1.4086099243164063,1.3370768737792968,1.3592623901367187
1.6047048950195313,1.4029302978515623,1.3326631164550782,1.3322660827636719
1.60318359375,1.4233872985839844,1.354497833251953,1.337947235107422
1.5834410095214844,1.4114292907714845,1.340683135986328,1.3402694702148437
1.6022163391113282,1.4135301208496094,1.3517054748535156,1.339239501953125
1.5782281494140624,1.4248149108886718,1.352108154296875,1.3339723205566407
1.609084320068359,1.4187686157226562,1.33717529296875,1.3363322448730468
1.585567169189453,1.4217898559570312,1.338764343261719,1.3543138122558593
1.5921652221679687,1.4259286499023438,1.332787933349609,1.3428147888183595
1.6086457824707032,1.4179835510253906,1.3454632568359377,1.3113922119140624
1.5940899658203125,1.4287307739257813,1.3669290161132812,1.3319309997558593
1.5858869934082032,1.4424337768554687,1.3359335327148438,1.325169219970703
1.5536399841308597,1.3966421508789062,1.368995361328125,1.342113037109375
1.6021011352539063,1.4151338195800782,1.345614318847656,1.3512541198730468
1.56692138671875,1.43010009765625,1.33469970703125,1.3276544189453126
1.5946522521972657,1.438190612792969,1.3355960083007812,1.3206272888183594
1.5468357849121093,1.4227021789550782,1.3096412658691403,1.317259521484375
1.6033293151855468,1.4269436645507811,1.332687530517578,1.338951873779297
1.5687710571289062,1.4062596130371094,1.339044189453125,1.3600224304199218
1.5735946655273438,1.4285842895507812,1.3784825134277343,1.3375709533691407
1.5555165100097657,1.4087840270996097,1.3485577392578123,1.3282461547851563
1.5967153930664062,1.4081527709960937,1.3326319885253906,1.3524479675292969
1.5712678527832031,1.4530427551269531,1.3547959899902344,1.3255166625976562
1.5712663269042968,1.4186891174316407,1.3372679138183594,1.323260498046875
1.5919744873046875,1.3979428100585938,1.3472932434082032,1.3509349060058593
1.5740431213378907,1.4109288024902344,1.3209541320800782,1.3343716430664063
1.5665240478515623,1.4491267395019531,1.369150085449219,1.3325711059570313
1.5837181091308594,1.427243194580078,1.349004669189453,1.3470811462402343
1.5991062927246094,1.4301426696777344,1.3324546813964844,1.328640899658203
1.5723077392578124,1.410435028076172,1.3311309814453125,1.3202639770507814
1.591064147949219,1.4673663330078126,1.328586273193359,1.3585923767089845
1.5570713806152343,1.40578369140625,1.3749894714355468,1.3284690856933594
1.5701521301269532,1.4088121032714844,1.334905548095703,1.3131478881835938
1.5791212463378903,1.4149942016601562,1.332291717529297,1.3265780639648437
1.5726921081542968,1.4405905151367189,1.330948486328125,1.348800811767578
1.579126434326172,1.4164132690429687,1.3203994750976562,1.322762451171875
1.570042724609375,1.4074105834960935,1.3536552429199218,1.3283493041992187
1.6119474792480468,1.412217559814453,1.3578402709960935,1.3310116577148436
1.6170310974121094,1.39597412109375,1.3387425231933594,1.3322781372070311
1.574335479736328,1.43572998046875,1.3331312561035156,1.3396170043945312
1.5789442443847657,1.413455810546875,1.327698059082031,1.3387339782714844
